,tweet,language,mentions
1956,,hi,"[{'screen_name': 'itsshubhangi', 'name': 'shubhangi sharma', 'id': '1037431008'}]"
1957,sabko laat maarke parliament se bahar nikal dena chahiye jaisi party vaisa culture,hi,[]
1958,kabhi milenge bhi nahi,hi,[]
1959,let see condition upcoming days,en,"[{'screen_name': 'incindia', 'name': 'congress', 'id': '1153045459'}]"
1960,oops mantri mohodaya ko bitcholiyo ko mavali kehne pe maafi maanghna pad raha hai,hi,[]
1961,kuch logo ke pet aaj kal bahut dard ho raha hai brahaman aur rajput ko leke well enjoying stomach pain,hi,[]
1962,left eco system hate rajput brahamans,en,[]
1963,ab ye bitcholiye laato ke bhoot hai baato se manne waale bilkul nahi hai aasha karta hu humare gandhian pm sahab thode sakt honge,hi,[]
1964,kya sach govt koi action legi yaa fir foreign media ke dar se whatever want hoga,en,[]
1965,,hi,"[{'screen_name': 'amanchopra_', 'name': 'aman chopra', 'id': '1273748948'}]"
1966,one interested drama let middleman whatever want,en,[]
1967,agar bhai teri history nikali jaaye tune bhi kam pro bjp account nahi udwaye aur recently karolina ke video tere hi squad ke logo ne rape threat aur uske minor bete ko murder ki dhamki di hogi,et,[]
1968,face tears joy face tears joy,und,[]
1969,rt interesting declared august khela hobe divas day muslim league launched direct,en,"[{'screen_name': 'swapan55', 'name': 'swapan dasgupta', 'id': '21551205'}, {'screen_name': 'mamataofficial', 'name': 'mamata banerjee', 'id': '2526794479'}]"
1970,aur ye sharm ki baat hai koi bhi aira gaira aake humari sanatan sanskriti ko gaaliya de kuch logo ko chodke ek vishal sanatan ke maanne waale khamosh hai,hi,[]
1971,need people like really working destroy eco system anti india forces,en,"[{'screen_name': 'rashmidvs', 'name': 'rashmi samant', 'id': '199324867'}, {'screen_name': 'theatulmishra', 'name': 'atul mishra', 'id': '77273113'}, {'screen_name': 'nijisachiv', 'name': 'ajeet bharti', 'id': '1346766691842179072'}, {'screen_name': 'pushpendraamu', 'name': 'pushpendra kulshrestha', 'id': '813486825679372288'}, {'screen_name': 'itsshubhangi', 'name': 'shubhangi sharma', 'id': '1037431008'}]"
1972,sometimes necessary ignore things raise voice bhale hi hum fascist hai silent every time hum chup rahe isliye humare sanatan culture ko koi bhi aira gera kuch bhi kehke chala jaata hai,en,[]
1973,agar sach kahun bahut saari chize aisi hai jise hum hindu ignore karte aaye hai yaa kuch hum thode se hi khush rehne ki koshish karte hai hota kya ki bas itna mil gaya kaafi hai chote hi khush raho sometimes necessary think big,hi,[]
1974,face tears joy face tears joy,und,[]
1975,kya pegasus kaand bhi rafael ki tarah fail ho sakta hai,hi,[]
1976,welcome,en,[]
1977,dekh ke khushi bhi milti hai kuch aise bhi hai jo modernization ke saath apne culture se jude hue hai,hi,[]
1978,ji ka aaj instagram pe ye video dekha sun ke accha bhi laga dukh iss baat ka bhi hai humari generation modernization ke saath apni sanskriti se pichadti jaa rahi hai,hi,[]
1979,enjoy till,en,[]
1980,subha ka aur raat ko ye sab dekhlo pure din news dekhne ki zaroorat nahi like zee media,hi,"[{'screen_name': 'preetinegi_', 'name': 'preeti negi journalist', 'id': '770546984990093313'}, {'screen_name': 'iamdeepikayadav', 'name': 'deepika yadav', 'id': '1261574782535024641'}, {'screen_name': 'sudhirchaudhary', 'name': 'sudhir chaudhary', 'id': '75246346'}, {'screen_name': 'palkisu', 'name': 'palki sharma', 'id': '49923337'}]"
1981,media portal like revealed something seems like joke well dear liar first earn credibility,en,"[{'screen_name': 'thewire_in', 'name': 'the wire', 'id': '3150940290'}]"
1982,name,en,[]
1983,kasam se tak liberal meltdown bahut entertaining hoga,in,[]
1984,koi idiot hi hoga jo dobara aise portals ki report pe bharosa kare jo kai baar jhoot bolte hue pakde gaye ho ye vo hi portal hai jinhone cow based lynching ko tul diya tha,hi,[]
1985,koi kehta hai mamata ji pm banegi koi arvind kejriwal yaa koi mayawati inka kuch nahi ho sakta,hi,[]
1986,liberanduo ka meltdown bada maza aata hai,in,[]
1987,,hi,[]
1988,kasam se tmc waale apna mansik santulan bhindi bazar chod ke aa gaye kher jinka haath tata ko tata karne bada yogdaan raha unka obviously mansik diwaliya hoga hi,hi,[]
1989,already sell mind bhindi market telling others,en,[]
1990,thode aapke samanya gyan ke liye bata du panchak ke mahine dead bodies jalana mana hai people throw bodies water example,en,[]
1991,nhrc report saying fake video,en,[]
1992,political violence seen women molestation rapes first time seeing political violence,en,[]
1993,mere bhai ye ek number vo hai sabd ka proyog nahi kar raha hu engage,hi,[]
1994,,hi,[]
1995,aapko bengal bjp se central level pe aa jaana chahiye,in,[]
1996,bina deri kiye chodo agar pm modi bhi jeet jaaye fir desh bhi chod dena,hi,[]
1997,ye pakistan parast patli gali se pakistan ki taraf rawana ho,hi,[]
1998,good morning ji unfortunately missed,en,"[{'screen_name': 'nidhijourno', 'name': 'nidhi chaturvedi', 'id': '798413594882871296'}]"
1999,,hi,[]
2000,ye desh chodke hi chale jaaye,hi,[]
2001,face tears joy face tears joy,und,[]
2002,face tears joy face tears joy,und,[]
2003,,hi,[]
2004,,hi,[]
2005,hope talibani pay,en,[]
2006,waise israel hamaz conflict galti kiski thi blamed,en,[]
2007,yes course,en,[]
2008,killers innocent may bhatke hue naujawan critics guilty,en,[]
2009,worried danish critics instead killers,en,[]
2010,say guts outrage danish killer worried danish critics well choice good day,en,[]
2011,understand guts speak taliban kher koi ye ye keh nahi raha tum jaake bandook leke taliban pe chadhai kar jaao yahi keh raha hu say something danish killers,en,[]
2012,rt narrative created using fake photos,en,"[{'screen_name': 'vivekagnihotri', 'name': 'vivek ranjan agnihotri', 'id': '16404141'}]"
2013,,und,[]
2014,question outrage taliban killed danish kyoki sanghiyo ne thoka nahi thokne waala talibani tha,tl,[]
2015,go governance topic journalism yes agree govt many mistakes really criticize,en,[]
2016,well interested see tweet taliban killed rohit,en,[]
2017,speaking english certificate education rohit ayodhya mandir issue communal think making rumour man beaten belong particular community instead calling theif beaten,en,[]
2018,sir inke liye danish ki death ke liye sabhi zimmedar except taliban,ht,[]
2019,bhai left eco system bhi dudh ka dhula hua nahi hai kher bjp supporters ko galiyan pad hi rahi hai mamle mujhe ye samajh nahi aa raha jisne danish siddiqui ko maara use kyo criticize nahi kiya ja raha hai,hi,[]
2020,bhai least people forget ideological war death also seen people blaming everything right wings comment killers,en,"[{'screen_name': 'tehseenp', 'name': 'tehseen poonawalla official 🇮🇳', 'id': '53313935'}]"
2021,sir criticizing everybody see critical comment taliban killed,en,[]
2022,rt favourite artist,en,"[{'screen_name': 'frustindian', 'name': 'the frustrated indian', 'id': '794874013'}]"
2023,murder danish really concern issue taliban influence,en,[]
2024,case mama amp baby stay,en,"[{'screen_name': 'incindia', 'name': 'congress', 'id': '1153045459'}]"
2025,think mukul roy contest election changing party,en,[]
2026,critics policy matter implement population serious issue specially local train passenger understand couz population,en,[]
2027,assam election passing various law india election going every months mean oppose everything name hate particular party yes akash banerjee video population serious,en,[]
2028,think happening bangalore nautanki,en,[]
2029,delhi high court political party ask implement uniform civil code way assam election gone population control act introduced first living australia understand facing crowd transport indian face,en,[]
2030,saying retaliation hindus justifiy radicalism also present side also result bangalore mewat kerana type incident happening address side blame community everything justify,en,[]
2031,think address problem equally blame one community everything good uniform civil code population control act version new hindu pakistan word speak,en,[]
2032,mindset present one comnunity,en,[]
2033,rt nhrc,hi,"[{'screen_name': 'sushantbsinha', 'name': 'sushant sinha', 'id': '88199384'}]"
2034,ask reason writing stop hindu terrorist comment population,en,[]
2035,become jobless andolan way earning,en,[]
2036,hmm,und,[]
2037,mujhe ye samajh nahi aata humari national media hindi belt tak hi kyo seemit rehti hai hindi belt ki khabrein itni deeply kyo report nahi hoti,hi,[]
2038,guts say islamic terrorists,en,[]
2039,ghante bhi sahi se bijli nahi milti thi,hi,[]
2040,agar sach kahu ye nationwide zaroorat hai chalo accha hi hoga agar iski shuruat kahi se hogi,hi,[]
2041,cut electricity water supply,en,[]
2042,bengal post poll violence nothing understand pain investigation going,en,[]
2043,watch video issue,en,[]
2044,,hi,"[{'screen_name': 'thewire_in', 'name': 'the wire', 'id': '3150940290'}]"
2045,face tears joy face tears joy,und,[]
2046,mujhe sabse jyada gussa aata hai,hi,[]
2047,hope tag manipulated media,en,"[{'screen_name': 'twitterindia', 'name': 'twitter india', 'id': '103770785'}]"
2048,ko bhi boycott kar diya,hi,[]
2049,according chamchas govt lying army lying true matlab vo live cinema dekh rahe galwan valley baithke,en,"[{'screen_name': 'incindia', 'name': 'congress', 'id': '1153045459'}, {'screen_name': 'rahulgandhi', 'name': 'rahul gandhi', 'id': '3171712086'}]"
2050,saari samasya bahar waalo ki hai ye bade masum hai,hi,[]
2051,first correct spelling india pata nahi ye waale kaha se namune uthake laate hai,tl,"[{'screen_name': 'officialdgispr', 'name': 'dg ispr', 'id': '811505937911517184'}]"
2052,congress lose even pm modi amit shah pk together make strategy rahul gandhi,en,[]
2053,right raise question party leadership party loosing election constantly raise questions,en,[]
2054,pk leads tmc congress buddy,en,[]
2055,lime light use properly able defeat modi believe good example rajasthan constantly attack pm modi congressi use properly,en,"[{'screen_name': 'sachinpilot', 'name': 'sachin pilot', 'id': '2410755840'}, {'screen_name': 'jm_scindia', 'name': 'jyotiraditya m. scindia', 'id': '2892809359'}]"
2056,shown fault lines party failure media word speak,en,"[{'screen_name': 'ndtvindia', 'name': 'ndtv india', 'id': '321271735'}, {'screen_name': 'mirrornow', 'name': 'mirror now', 'id': '3638215945'}]"
2057,see track party leaders image clear,en,[]
2058,giving suggestions encourage,en,"[{'screen_name': 'sachinpilot', 'name': 'sachin pilot', 'id': '2410755840'}, {'screen_name': 'bhupeshbaghel', 'name': 'bhupesh baghel', 'id': '731388034244055040'}, {'screen_name': 'kapilsibal', 'name': 'kapil sibal', 'id': '1910442534'}, {'screen_name': 'ghulamnazad', 'name': 'ghulam nabi azad', 'id': '2406478046'}, {'screen_name': 'bhupindershooda', 'name': 'bhupinder s hooda', 'id': '2326996770'}, {'screen_name': 'milinddeora', 'name': 'milind deora | मिलिंद देवरा ☮️', 'id': '332188446'}]"
2059,opposition fault express concern properly given idea defeat pm modi apply,en,[]
2060,,hi,[]
2061,,hi,[]
2062,darbhanga kya hai jo waha blast ho gaya kolkata ki ats ne bhi kolkata se bangladeshi terrorist pakde hai kolkata hai,hi,[]
2063,think needs use strategy better leader give tough competition pm help opponent gain,en,"[{'screen_name': 'prashantkishor', 'name': 'prashant kishor', 'id': '964875685872525313'}, {'screen_name': 'narendramodi', 'name': 'narendra modi', 'id': '18839785'}]"
2064,,hi,[]
2065,,hi,[]
2066,kyoki logo ko better opponent chahiye jo pm modi ko challenge kar sake naaki seats ka gain kara sake,tl,[]
2067,hope become reality,en,[]
2068,desh ko kabil doctor chahiye naaki pichda aur ati pitcha doctor,tl,[]
2069,congratulations years favorite party going become history enjoy,en,[]
2070,understand difference pv narsimha rao dr manmohan singh pic clean way congress opposition drama mine given suggestion delete leaders party automatically grow,en,[]
2071,sold mind bhindi market seriously really side effect presence,en,"[{'screen_name': 'rahulgandhi', 'name': 'rahul gandhi', 'id': '3171712086'}]"
2072,focus party survive,en,"[{'screen_name': 'sachinpilot', 'name': 'sachin pilot', 'id': '2410755840'}]"
2073,inse better congress wale hi hai atleast corruption ke saath saath kaam karte hai ye vo bhi nahi karte,hi,[]
2074,believe made politics think party needs democracy instead dynastic politics,en,[]
2075,sir request sir really concerned ravish ji mental health jab se unka mansik diwaliya hua hai tab se unke jaise honhar journalist ki fikr hai,en,[]
2076,welcome ek rashtrvadi channel se dusre rashtrvadi channel pe shift hone ke liye abhinandan,hi,"[{'screen_name': 'zeenews', 'name': 'zee news', 'id': '461841349'}]"
2077,dono hi rashtrvadi hai,hi,[]
2078,,hi,"[{'screen_name': 'zeenews', 'name': 'zee news', 'id': '461841349'}]"
2079,follow episode e cabinet reshuffle episode open podcast podcast open letter,en,"[{'screen_name': 'anopenletter001', 'name': 'an open letter 😷', 'id': '950695755244695552'}]"
2080,bhai kawad yatra agle saal bhi ho jaayegi,hi,[]
2081,follow,en,"[{'screen_name': 'vironikaom', 'name': 'vironika', 'id': '2361515611'}, {'screen_name': 'studyiq', 'name': 'study iq education', 'id': '3110551736'}]"
2082,om shanti om,in,[]
2083,sahi hai,hi,[]
2084,bechara ndtv,in,[]
2085,fir bhi aadhi chahiye puri nahi,hi,[]
2086,ji sunne aya hai fir se kudrati biryani ka agman ho sakta hai,hi,[]
2087,,hi,"[{'screen_name': 'rajlaveena', 'name': 'laveena raj', 'id': '1179426510370770944'}]"
2088,pm ji join kick first,en,"[{'screen_name': 'pmoindia', 'name': 'pmo india', 'id': '471741741'}, {'screen_name': 'narendramodi', 'name': 'narendra modi', 'id': '18839785'}, {'screen_name': 'twitter', 'name': 'twitter', 'id': '783214'}]"
2089,bhai kya un dushto ke tweet send kar sakte ho,hi,[]
2090,ji inka kuch nahi ho sakta ye log appeasement politics ki bawaseer se grast hai halla machane,hi,[]
2091,congratulations ji waiting k,en,"[{'screen_name': 'iamdeepikayadav', 'name': 'deepika yadav', 'id': '1261574782535024641'}]"
2092,kripya free politics ke saath saath ek development road map bhi sanjha kare,et,[]
2093,main se dunga kyoki number ki katai recent post poll violence aur crime woman ke mudde pe hai,et,[]
2094,appreciate decision problem go hell cares,en,[]
2095,ji se nivedan hai voter id aur adhar card rad kare,hi,[]
2096,bhaiya chunav harado vo bhi nahi ho raha hai tum logo se,hi,[]
2097,ye achanak west bengal kaise pahuch gayi,hi,[]
2098,bengal maybe shantanu thakur nishit pramanik,en,[]
2099,,hi,"[{'screen_name': 'myogiadityanath', 'name': 'yogi adityanath', 'id': '3437532637'}]"
2100,bro agar mujhe population act pe apna opinion govt ko dena chahu kaise main apna opinion send karu,tl,[]
2101,think oppose living secular democratic country follow law,en,[]
2102,,hi,"[{'screen_name': 'iamdeepikayadav', 'name': 'deepika yadav', 'id': '1261574782535024641'}, {'screen_name': 'priyankaspeaks3', 'name': 'priyanka sharma', 'id': '1574777022'}, {'screen_name': 'sheerin_sherry', 'name': 'sheerin', 'id': '998022864686075904'}]"
2103,according kerala high court also propagandist,en,[]
2104,face tears joy face tears joy,und,[]
2105,ji yahi dikkat hai humare desh koi bina dande ke sunta hi nahi hai aur yahi log baad icu beds ke liye desh ki sarkaro pe humlavar hote hai,hi,[]
2106,inke voter id card aur adhar card sabse pehle rad kar dene chahiye tabhi line pe aayenge,hi,[]
2107,desh ek tapka aisa jo ke baad se kabhi kush nahi raha ajeeb bawasir se pidit raha hai,hi,[]
2108,kasam se aap logo ka meltdown dekhke mujhe bada maza aa raha hai hajme ki goli bheju,hi,[]
2109,english certificate talent knowledge nothing speak,en,[]
2110,sorry wrong english unka khudka message aur bol hi gadbadi hai,in,[]
2111,liberanduo ne saal purana new health minister ka tweet nikala jisme mantriji ke tweets spelling aur grammatical mistakes hai,en,[]
2112,say speak english capable,en,[]
2113,lekin vo tweet saal purana hai,hi,[]
2114,america se barabri face tears joy face tears joy seriously,und,[]
2115,,hi,"[{'screen_name': 'twitter', 'name': 'twitter', 'id': '783214'}]"
2116,accha ke chhota bheem ko desh ke pm banane ki baat ho rahi hai,hi,"[{'screen_name': 'incindia', 'name': 'congress', 'id': '1153045459'}]"
2117,,hi,[]
2118,,hi,[]
2119,face tears joy face tears joy ji ye galat baat hai,hi,"[{'screen_name': 'shuklapinku', 'name': 'पिंकू शुक्ला', 'id': '487538020'}]"
2120,hope get responsibility party,en,[]
2121,threaten waale gaye kahi ab pela hobe waala na aa jaaye,hi,[]
2122,ab dekhna ye hai badtameej ke kaun aayega,hi,"[{'screen_name': 'twitter', 'name': 'twitter', 'id': '783214'}]"
