,tweet,language
2193,rt instructions barrister aimim volunteers delivered oxygen concentrators patients dabeerpura,en
2194,rt need investigated know old city based journalist cum social worker attempted suicide beca,en
2195,rt hajj year within kingdom pilgrims outside,en
2196,rt discussed k khan president tmreis amp advisor state govt detailed plan proposed masjid built,en
2197,example setting hardware park benefit people hyderabad south zone immensely send detailed representation consideration well,en
2198,must appreciate decision shift warangal central jail amp use land set super speciality hospital request kcr sb also consider shifting chanchalguda jail amp using acre land educational employment generation purpose,en
2199,rt nd test michael holding criticises england team moment unity gesture,en
2200,rt bharat biotech fails get us fda eua decides apply full approval covaxin indian ambassador visits bbs us p,en
2201,rt twitter one spaces indian dissidents journalists cartoonists still express freely,en
2202,rt central government collected crores oil tax would crores curr,en
2203,rt selfless doctors teachers land great satan coup sullied image,en
2204,rt rip amaltas golden yellow blossom,en
2205,rt barrister delivered keynote address release book muslims telangana,en
2206,rt historic blunder done govt barrister,en
2207,rt even kamakhya temple encroached upon assam cm aimim chief lashed sarma said,en
2208,rt,en
2209,rt supreme court postpones exams month post graduate admissions medical institutes national imp,en
2210,govt think tank commissions reports target highest court land chairs governing council niti aayog come amp tell us govt strategy time sc comes unfavourable judgement,en
2211,rt aisha sultana lakhadweep filmmaker aisha sultana booked sedition remarks administrator patel,en
2212,rt heartiest congratulations shri appointed chef de cabinet,en
2213,population talk based lie many people amp limited resources truth resources hoarded small part population ucs wealth problem limited resources unequal distribution n n,en
2214,govt worry skewed sex ratio due barbaric practice sex selective abortions projected even assam sex ratio still seriously skewed favour men clear need fight underlying sexist cultural ideas n,en
2215,central govt opposed coercive family planning amp called unnecessary supreme court govt economic survey population growing growing south wb punjab odisha assam amp himachal n,en
2216,assam cm started talk population control hindutva speak blaming poor amp marginalised facts assam already achieved replacement levels tfr national tfr simple words population explosion n,en
2217,rt delivering keynote address book release muslims telangana formidable volume state,en
2218,rt since formation telangana able achieve cagr per cent rs crore rs,en
2219,rt national arrested invalid visa along border,en
2220,rt good news economy front toi,en
2221,repeatedly asked govt away since serves purpose even supreme court pointed digital divide india prevents majority indians getting vaccinated glad new vaccine guidelines least permit onsite registration,en
2222,rt impact writing hand vaccination refugees following hc orders pakistani hindu migrants without aadhar c,en
2223,rt,hi
2224,rt ko bjp ka dost hone wala khud bjp mey shaamil hua,in
2225,rt great news,en
2226,nia appeal order people lost lives ajmer get justice rewarding treatment embolden future activities radicalised terrorists amp criminals,en
2227,one convicts bhavesh patel got hero welcome return gujarat popular acceptance convicted terrorists would shocking common imagine media response bunch muslims gave welcome,en
2228,thread killed terrorist attack ajmer dargah convicted court amp awarded life sentence rajasthan hc suspended sentence deny guilt eyes law serve sentence awaiting appeal,en
2229,people want vaccines none people want jobs govt actually overseeing massive joblessness,en
2230,survey proves widespread suffering indians lost jobs lockdowns majority want vaccine get lives made effort buy enough also disproves govt false theory vaccine hesitancy,en
2231,rt man identified video saying tv inke ghar se hum auraton ke pet mein jo bachche hai ko,hi
2232,rt picture aimim chief hyderabad mp taking shot become booster,en
2233,rt dsp,hi
2234,rt lok sabha mps asaduddin owaisi pasunoori dayakar ranjith reddy mps state termed hig,en
2235,rt day instructions sahab along syed ahmed pasha quadri sahab mla amp yakutpur,en
2236,rt dr khalid parvez aimim north maharashtra president visiting region strengthen party base appoint office,en
2237,rt barrister,hi
2238,rt even fifth standard girl town kerala understands real saviours sold media natio,en
2239,rt,hi
2240,rt,hi
2241,rt,hi
2242,rt pm modi owaisi,hi
2243,wasted nation time time yesterday announcement take u turn vaccine policy supreme court observation arbitrary amp irrational,en
2244,rt dear sir committed fr peace prosperity amp development seemanchal leadership br,en
2245,lastly good modi pointed many people spread propaganda vaccines hope govt takes action people amp punishes ministers always service anti science people n,en
2246,one take pride cowin purpose serve lottery till recently available english language understood small minority excludes women poor rural indians amp majority internet stop walk vaccination n,en
2247,modi congratulated india vaccinating people better many countries amp even appreciated cowin long gets foreign validation care saving lives test matters many indians fully vaccinated gt n,en
2248,modi congratulated vaccinating frontline staff time cr priority group vaccinated vaccinated early may need crore doses vax july currently get cr doses month failed basic math n,en
2249,till april money spent ramping vaccine production vaccines matter procures surprisingly private hospitals continue quota rich vip queue poor wait vaccine availability n,en
2250,modi put politics saving lives create horrible liberalised vaccine policy insult states always chosen gimmicks efforts increase vax production forget everything else question pm large shortage vaccines n,en
2251,thanks another episode unnecessary lecture could press release reversal vax policy seems result sc order although blame terrible vaccine policy put states modi failed ensure vax supply n,en
2252,rt residents held placards outside homes even underwater part hour hunger strike today pr,en
2253,alhamdulliah,in
2254,rt,hi
2255,rt subhani,in
2256,rt th circuit wrote north carolina voter suppression law anyone think last,en
2257,rt hate speeches happen right noses administration bigots know get away vio,en
2258,rt fact vaccine wastage telangana less states,en
2259,,te
2260,,te
2261,also blessed secular parties refuse speak radicalisation preach liberalism tolerance etc us day,en
2262,man lynched child junaid guest speaker mahapanchayat held junaid killers union minister garlanded lynching convicts jharkhand bjp ministers spoke rally support yr old ashifa killers,en
2263,k gather hindu mahapanchayat support asif killers speeches celebrate violence muslims amp blame asif death radicalisation lowly thugs would rejected decent society enjoy social political support,en
2264,rt dear ji kindly support seemanchal special status demand article k raised br sb,en
2265,rt hello got offer study soas short funds need support already collected fund,en
2266,na ho naum naum zav l e ilm irf hai um e mard e momin hai hud ke r z mein,lv
2267,many hyd got job offers abroad especially gulf countries demanding vaccine certificate covishield request hold spl vax camp job visa holders like done students going abroad appropriate certificates may also issued,en
2268,rt dear mr odd even good approach open restrictions plz use biology amp science develop,en
