,tweet,language
1953,pay attention many called influencers raise voice support normally gossip every celebrity drama random meme even raise voice basic issue even influencers,en
1954,hours,en
1955,million tweets students want timely exam results reliable correction method jobs govt listen,en
1956,finally joined clubhouse seems rather boring people seem talking randomly sake talking something,en
1957,fake news,en
1958,normally congressis used rename stadiums congress leaders death bjp hum congress se behtar hai rename stadiums leaders even death,en
1959,yes,en
1960,strategy involves constantly throwing one random accusation another watch youtube video breaks whole thing well,en
1961,heard chindi chor naada refuse accept fraud keep repeating fake conspiracy theory george soros hoping eventually people fooled typical strategy used alt right call never play defense,en
1962,epic job,en
1963,new video electric cars must watch anyone wanting buy new car watch,en
1964,ruling party send gundas provoke make protest look violent neither media incite people farmers peaceful march,en
1965,happening germany german govt block path barbed wires dig highways label anti national neither govt declare internal matter others comment guess democracies work,en
1966,celebrating birthday sweden watch new vlog,en
1967,trending listen voice students,en
1968,new video petrol prices watch,en
1969,petrol prices crossed liter madhya pradesh rajasthan modiji achieved congress years,en
1970,new video interesting topic watch,en
1971,hinduism incorporates broad share beliefs atheism one know simple thing culture fake hindu better learn giving lecture others,en
1972,support lynching donate ruppee yes rinku human rights like everyone else share fake news,en
1973,already made video,en
1974,find iceland best,en
1975,think god exists,en
1976,kiruna,et
1977,never obtained ip address illegal obtain one regardless since every website internet minor sent death threats minor also raped nirbhaya excuse govt desperate target dissenters,en
1978,boarding flight continue answering questions till tonight,en
1979,totally one proof actually paid modi directly promoting agenda aatm nirbhar bharat,en
1980,khud se nahi karta sab team researchers relevant experts almost every field,en
1981,never intentionally posted factually incorrect video sometimes mistakes may slip happens find corrections pinned comment video description,en
1982,complete fake news website another one fake news websites crores sounds like random number made let go file crore defamation case,en
1983,choice movies always clear social message almost every movie favorites idiots pk dangal,en
1984,want break record largest unverified twitter account jk know answer,en
1985,crores pm modi came house personally paid money doubts please ask modiji pays money spread propaganda,en
1986,bachelors mechanical engineering masters renewable energy engineering second bachelors economics political science,en
1987,would travel restrictions harsh right forced quarantine days makes big waste time travel wait till restrictions lose,en
1988,big thank million followers twitter isi khushi mein let monthly twitter q amp free right waiting airport flight ask anything using hashtag try answer many questions possible,en
1989,tool suitcase real anti national factory hate violent threats propaganda minorities dissenters request go delhi arrest creators read detailed newslaundry investigation,en
1990,rt pm planted trees pm involved swachh bharat abhiyaan go rw,en
1991,biggest secret exposed actually paid modi make videos watch,en
1992,request united nations please provide z grade security cover video,en
1993,mega expose coming today sharp youtube channel need support guys life threat expose goes live,en
1994,age number crime crime making social media toolkit support farmers crime govt afraid harmless non violent social media plan destabilize country maybe need check insecurity mental stability,en
1995,probably today,en
1996,way happy valentines day,en
1997,padhle bhai,hi
1998,never forget never forget people benefited people considered attack win like crazy never forget jawans lost lives,en
1999,us naade ne opindia ke farzi articles tumhare muh par chipkaye hai use kholne ke liye altnews toh chodh paanchvi class ki logical reasoning kaafi hai,et
2000,sorry busy travel since last days heard pyjame ka naada claimed expose media houses dare criticize supreme leader uska sara natak aur jhooth already samajh gaye ya phir main khud ek video bana kar uska naada kholun,en
2001,first attempt youtube live right arctic circle watch,en
2002,,und
2003,arctic circle today next series vlogs,en
2004,,und
2005,way round never come come using vpn fulfill appetite trolling abusing,en
2006,alternative twitter ever survive long term people believing one ideology go imagine koo full pro govt propaganda rw trolls bjp cell accounts echo chamber create people would stop using koo boredom,en
2007,new video watch,en
2008,kuch bhi matlab also defame drink almost everyone drinks everyday,en
